yearID,name,teamID,franchID,W,L,H,HR,BB,SO,SB,CS,ERA,SOA,salary
1994,Los Angeles Dodgers,LAN,LAD,58,56,1055,115,366.0,687.0,74.0,37.0,4.17,732,38000001
1994,Minnesota Twins,MIN,MIN,53,60,1092,103,359.0,635.0,94.0,30.0,5.68,602,28438500
1994,Milwaukee Brewers,ML4,MIL,53,62,1045,99,417.0,680.0,59.0,37.0,4.62,577,24350500
1994,Montreal Expos,MON,WSN,74,40,1111,108,379.0,669.0,137.0,36.0,3.56,805,19098000
1994,New York Yankees,NYA,NYY,70,43,1155,139,530.0,660.0,55.0,40.0,4.34,656,45731334
1994,New York Mets,NYN,NYM,55,58,966,117,336.0,807.0,25.0,26.0,4.13,640,30956583
1994,Oakland Athletics,OAK,OAK,51,63,1009,113,417.0,686.0,91.0,39.0,4.8,732,34172500
1994,Philadelphia Phillies,PHI,PHI,54,61,1028,80,396.0,711.0,67.0,24.0,3.85,699,31599000
1994,Pittsburgh Pirates,PIT,PIT,53,61,1001,80,349.0,725.0,53.0,25.0,4.64,650,24217250
1994,San Diego Padres,SDN,SDP,47,70,1117,92,319.0,762.0,79.0,37.0,4.08,862,14916333
1994,Seattle Mariners,SEA,SEA,49,63,1045,153,372.0,652.0,48.0,21.0,4.99,763,29228500
1994,San Francisco Giants,SFN,SFG,55,60,963,123,364.0,719.0,114.0,40.0,3.99,655,42638666
1994,St. Louis Cardinals,SLN,STL,53,61,1026,108,434.0,686.0,76.0,46.0,5.14,632,29275601
1994,Texas Rangers,TEX,TEX,52,62,1114,124,437.0,730.0,82.0,35.0,5.45,683,32973597
1994,Toronto Blue Jays,TOR,TOR,55,60,1064,115,387.0,691.0,79.0,26.0,4.7,832,43433668
1995,Atlanta Braves,ATL,ATL,90,54,1202,168,520.0,933.0,73.0,43.0,3.44,1087,47235445
1995,Baltimore Orioles,BAL,BAL,71,73,1267,173,574.0,803.0,92.0,45.0,4.31,930,43942521
1995,Boston Red Sox,BOS,BOS,86,58,1399,175,560.0,923.0,99.0,44.0,4.39,888,32455518
1995,California Angels,CAL,ANA,78,67,1390,186,564.0,889.0,58.0,39.0,4.52,901,31223171
1995,Chicago White Sox,CHA,CHW,68,76,1417,146,576.0,767.0,110.0,39.0,4.85,892,46961282
1995,Chicago Cubs,CHN,CHC,73,71,1315,158,440.0,953.0,105.0,37.0,4.13,926,29505834
1995,Cincinnati Reds,CIN,CIN,85,59,1326,161,519.0,946.0,190.0,68.0,4.03,903,43144670
1995,Cleveland Indians,CLE,CLE,100,44,1461,207,542.0,766.0,132.0,53.0,3.83,926,37937835
1995,Colorado Rockies,COL,COL,77,67,1406,200,484.0,943.0,125.0,59.0,4.97,891,34154717
1995,Detroit Tigers,DET,DET,60,84,1204,159,551.0,987.0,73.0,36.0,5.49,729,37044168
1995,Florida Marlins,FLO,FLA,67,76,1278,144,517.0,916.0,131.0,53.0,4.27,994,24515781
1995,Houston Astros,HOU,HOU,76,68,1403,109,566.0,992.0,176.0,60.0,4.06,1056,34169834
1995,Kansas City Royals,KCA,KCR,70,74,1275,119,475.0,849.0,120.0,53.0,4.49,763,29532834
1995,Los Angeles Dodgers,LAN,LAD,78,66,1303,140,468.0,1023.0,127.0,45.0,3.66,1060,39273201
1995,Minnesota Twins,MIN,MIN,56,88,1398,120,471.0,916.0,105.0,57.0,5.76,790,25410500
1995,Milwaukee Brewers,ML4,MIL,65,79,1329,128,502.0,800.0,105.0,40.0,4.82,699,17798825
1995,Montreal Expos,MON,WSN,66,78,1268,118,400.0,901.0,120.0,49.0,4.11,950,12364000
1995,New York Yankees,NYA,NYY,79,65,1365,122,625.0,851.0,50.0,30.0,4.56,908,48874851
1995,New York Mets,NYN,NYM,69,75,1323,125,446.0,994.0,58.0,39.0,3.88,901,27674992
1995,Oakland Athletics,OAK,OAK,67,77,1296,169,565.0,911.0,112.0,46.0,4.93,890,37739225
1995,Philadelphia Phillies,PHI,PHI,69,75,1296,94,497.0,884.0,72.0,25.0,4.21,980,30555945
1995,Pittsburgh Pirates,PIT,PIT,58,86,1281,125,456.0,972.0,84.0,55.0,4.7,871,18355345
1995,San Diego Padres,SDN,SDP,70,74,1345,116,447.0,872.0,124.0,46.0,4.13,1047,26382334
1995,Seattle Mariners,SEA,SEA,79,66,1377,182,549.0,871.0,110.0,41.0,4.5,1068,36481311
1995,San Francisco Giants,SFN,SFG,67,77,1256,152,472.0,1060.0,138.0,46.0,4.86,801,36462777
1995,St. Louis Cardinals,SLN,STL,62,81,1182,107,436.0,920.0,79.0,46.0,4.09,842,37101000
1995,Texas Rangers,TEX,TEX,74,70,1304,138,526.0,877.0,90.0,47.0,4.66,838,34581451
1995,Toronto Blue Jays,TOR,TOR,56,88,1309,140,492.0,906.0,75.0,16.0,4.88,894,50590000
1996,Atlanta Braves,ATL,ATL,96,66,1514,197,530.0,1032.0,83.0,43.0,3.52,1245,49698500
1996,Baltimore Orioles,BAL,BAL,88,74,1557,257,645.0,915.0,76.0,40.0,5.14,1047,54490315
1996,Boston Red Sox,BOS,BOS,85,77,1631,209,642.0,1020.0,91.0,44.0,4.98,1165,42393500
1996,California Angels,CAL,ANA,70,91,1571,192,527.0,974.0,53.0,39.0,5.3,1052,28738000
1996,Chicago White Sox,CHA,CHW,85,77,1586,195,701.0,927.0,105.0,41.0,4.52,1039,45139500
1996,Chicago Cubs,CHN,CHC,76,86,1388,175,523.0,1090.0,108.0,50.0,4.36,1027,33081000
1996,Cincinnati Reds,CIN,CIN,81,81,1398,191,604.0,1134.0,171.0,63.0,4.32,1089,42526334
1996,Cleveland Indians,CLE,CLE,99,62,1665,218,671.0,844.0,160.0,50.0,4.34,1033,48107360
1996,Colorado Rockies,COL,COL,83,79,1607,221,527.0,1108.0,201.0,66.0,5.59,932,40179823
1996,Detroit Tigers,DET,DET,53,109,1413,204,546.0,1268.0,87.0,50.0,6.38,957,23438000
1996,Florida Marlins,FLO,FLA,80,82,1413,150,553.0,1122.0,99.0,46.0,3.95,1050,31022500
1996,Houston Astros,HOU,HOU,82,80,1445,129,554.0,1057.0,180.0,63.0,4.37,1163,28487000
1996,Kansas City Royals,KCA,KCR,75,86,1477,123,529.0,943.0,195.0,85.0,4.55,926,20281250
1996,Los Angeles Dodgers,LAN,LAD,90,72,1396,150,516.0,1190.0,124.0,40.0,3.46,1212,35355000
1996,Minnesota Twins,MIN,MIN,78,84,1633,118,576.0,958.0,143.0,53.0,5.28,959,23117000
1996,Milwaukee Brewers,ML4,MIL,80,82,1578,178,624.0,986.0,101.0,48.0,5.14,846,21730000
1996,Montreal Expos,MON,WSN,88,74,1441,148,492.0,1077.0,108.0,34.0,3.78,1206,16264500
1996,New York Yankees,NYA,NYY,92,70,1621,162,632.0,909.0,96.0,46.0,4.65,1139,54191792
1996,New York Mets,NYN,NYM,71,91,1515,147,445.0,1069.0,97.0,48.0,4.22,999,24479500
1996,Oakland Athletics,OAK,OAK,78,84,1492,243,640.0,1114.0,58.0,35.0,5.2,884,21243000
1996,Philadelphia Phillies,PHI,PHI,67,95,1405,132,536.0,1092.0,117.0,41.0,4.48,1044,34314500
1996,Pittsburgh Pirates,PIT,PIT,73,89,1509,138,510.0,989.0,126.0,49.0,4.61,1044,23017500
1996,San Diego Padres,SDN,SDP,91,71,1499,147,601.0,1014.0,109.0,55.0,3.72,1194,28348172
1996,Seattle Mariners,SEA,SEA,85,76,1625,245,670.0,1052.0,90.0,39.0,5.21,1000,41328501
1996,San Francisco Giants,SFN,SFG,68,94,1400,153,615.0,1189.0,113.0,53.0,4.71,997,37144725
1996,St. Louis Cardinals,SLN,STL,88,74,1468,142,495.0,1089.0,149.0,58.0,3.97,1050,40269667
1996,Texas Rangers,TEX,TEX,90,72,1622,221,660.0,1041.0,83.0,26.0,4.65,976,39041528
1996,Toronto Blue Jays,TOR,TOR,74,88,1451,177,529.0,1105.0,116.0,38.0,4.57,1033,29555083
1997,Anaheim Angels,ANA,ANA,84,78,1531,161,617.0,953.0,126.0,72.0,4.52,1050,31135472
1997,Atlanta Braves,ATL,ATL,101,61,1490,174,597.0,1160.0,108.0,58.0,3.18,1196,52278500
1997,Baltimore Orioles,BAL,BAL,98,64,1498,196,586.0,952.0,63.0,26.0,3.91,1139,58516400
1997,Boston Red Sox,BOS,BOS,78,84,1684,185,514.0,1044.0,68.0,48.0,4.85,987,43558750
1997,Chicago White Sox,CHA,CHW,80,81,1498,158,569.0,901.0,106.0,52.0,4.73,961,57740000
1997,Chicago Cubs,CHN,CHC,68,94,1444,127,451.0,1003.0,116.0,60.0,4.44,1072,42155333
1997,Cincinnati Reds,CIN,CIN,76,86,1386,142,518.0,1113.0,190.0,67.0,4.41,1159,49768000
1997,Cleveland Indians,CLE,CLE,86,75,1589,220,617.0,955.0,118.0,59.0,4.73,1036,56802460
1997,Colorado Rockies,COL,COL,83,79,1611,239,562.0,1060.0,137.0,65.0,5.25,870,43559667
1997,Detroit Tigers,DET,DET,79,83,1415,176,578.0,1164.0,161.0,72.0,4.56,982,17272000
1997,Florida Marlins,FLO,FLA,92,70,1410,136,686.0,1074.0,115.0,58.0,3.83,1188,48692500
1997,Houston Astros,HOU,HOU,84,78,1427,133,633.0,1085.0,171.0,74.0,3.66,1138,34777500
1997,Kansas City Royals,KCA,KCR,67,94,1478,158,561.0,1061.0,130.0,66.0,4.7,961,34655000
1997,Los Angeles Dodgers,LAN,LAD,88,74,1488,174,498.0,1079.0,131.0,64.0,3.62,1232,45380304
1997,Minnesota Twins,MIN,MIN,68,94,1522,132,495.0,1121.0,151.0,52.0,5.0,908,34072500
1997,Milwaukee Brewers,ML4,MIL,78,83,1415,135,494.0,967.0,103.0,55.0,4.22,1016,23655338
1997,Montreal Expos,MON,WSN,78,84,1423,172,420.0,1084.0,75.0,46.0,4.14,1138,19295500
1997,New York Yankees,NYA,NYY,96,66,1636,161,676.0,954.0,99.0,58.0,3.84,1165,62241545
1997,New York Mets,NYN,NYM,88,74,1448,153,550.0,1029.0,97.0,74.0,3.95,982,39800400
1997,Oakland Athletics,OAK,OAK,65,97,1451,197,642.0,1181.0,71.0,36.0,5.48,953,24018500
1997,Philadelphia Phillies,PHI,PHI,68,94,1390,116,519.0,1032.0,92.0,56.0,4.85,1209,36656500
1997,Pittsburgh Pirates,PIT,PIT,79,83,1440,129,481.0,1161.0,160.0,50.0,4.28,1080,10771667
1997,San Diego Padres,SDN,SDP,76,86,1519,152,604.0,1129.0,140.0,60.0,4.98,1059,37363672
1997,Seattle Mariners,SEA,SEA,90,72,1574,264,626.0,1110.0,89.0,40.0,4.78,1207,41540661
1997,San Francisco Giants,SFN,SFG,90,72,1415,172,642.0,1120.0,121.0,49.0,4.39,1044,35592378
1997,St. Louis Cardinals,SLN,STL,73,89,1409,144,543.0,1191.0,164.0,60.0,3.88,1130,45456667
1997,Texas Rangers,TEX,TEX,77,85,1547,187,500.0,1116.0,72.0,37.0,4.69,925,53448838
1997,Toronto Blue Jays,TOR,TOR,76,86,1333,147,487.0,1138.0,134.0,50.0,3.92,1150,47079833
1998,Anaheim Angels,ANA,ANA,85,77,1530,147,510.0,1028.0,93.0,45.0,4.49,1091,41281000
1998,Arizona Diamondbacks,ARI,ARI,65,97,1353,159,489.0,1239.0,73.0,38.0,4.63,908,32347000
1998,Atlanta Braves,ATL,ATL,106,56,1489,215,548.0,1062.0,98.0,43.0,3.25,1232,61186000
1998,Baltimore Orioles,BAL,BAL,79,83,1520,214,593.0,903.0,86.0,48.0,4.74,1065,72355634
1998,Boston Red Sox,BOS,BOS,92,70,1568,205,541.0,1049.0,72.0,39.0,4.18,1025,56757000
1998,Chicago White Sox,CHA,CHW,80,82,1516,198,551.0,916.0,127.0,46.0,5.22,911,38335000
1998,Chicago Cubs,CHN,CHC,90,73,1494,212,601.0,1223.0,65.0,44.0,4.47,1207,50838000
1998,Cincinnati Reds,CIN,CIN,77,85,1441,138,608.0,1107.0,95.0,42.0,4.44,1098,23005000
1998,Cleveland Indians,CLE,CLE,89,73,1530,198,630.0,1061.0,143.0,60.0,4.44,1037,60800166
1998,Colorado Rockies,COL,COL,77,85,1640,183,469.0,949.0,67.0,47.0,4.99,951,50484648
1998,Detroit Tigers,DET,DET,65,97,1494,165,455.0,1070.0,122.0,62.0,4.93,947,24065000
1998,Florida Marlins,FLO,FLA,54,108,1381,114,525.0,1120.0,115.0,57.0,5.18,1016,41322667
1998,Houston Astros,HOU,HOU,102,60,1578,166,621.0,1122.0,155.0,51.0,3.5,1187,42374000
1998,Kansas City Royals,KCA,KCR,72,89,1459,134,475.0,984.0,135.0,50.0,5.15,999,36862500
1998,Los Angeles Dodgers,LAN,LAD,83,79,1374,159,447.0,1056.0,137.0,53.0,3.81,1178,48820000
1998,Milwaukee Brewers,MIL,MIL,74,88,1439,152,532.0,1039.0,81.0,59.0,4.63,1063,33914904
1998,Minnesota Twins,MIN,MIN,70,92,1499,115,506.0,915.0,112.0,54.0,4.75,952,27927500
1998,Montreal Expos,MON,WSN,65,97,1348,147,439.0,1058.0,91.0,46.0,4.38,1017,10641500
1998,New York Yankees,NYA,NYY,114,48,1625,207,653.0,1025.0,153.0,63.0,3.82,1080,66806867
1998,New York Mets,NYN,NYM,88,74,1425,136,572.0,1049.0,62.0,46.0,3.76,1129,52077999
1998,Oakland Athletics,OAK,OAK,74,88,1413,149,633.0,1122.0,131.0,47.0,4.81,922,21303000
1998,Philadelphia Phillies,PHI,PHI,75,87,1482,126,508.0,1080.0,97.0,45.0,4.64,1176,36297500
1998,Pittsburgh Pirates,PIT,PIT,69,93,1395,107,393.0,1060.0,159.0,51.0,3.91,1112,15065000
1998,San Diego Padres,SDN,SDP,98,64,1390,167,604.0,1072.0,79.0,37.0,3.63,1217,46861500
1998,Seattle Mariners,SEA,SEA,76,85,1553,234,558.0,1081.0,115.0,39.0,4.93,1156,54087036
1998,San Francisco Giants,SFN,SFG,89,74,1540,161,678.0,1040.0,102.0,51.0,4.18,1089,42565834
1998,St. Louis Cardinals,SLN,STL,83,79,1444,223,676.0,1179.0,133.0,41.0,4.31,972,54672521
1998,Tampa Bay Devil Rays,TBA,TBD,63,99,1450,111,473.0,1107.0,120.0,73.0,4.35,1008,27280000
1998,Texas Rangers,TEX,TEX,88,74,1637,201,595.0,1045.0,82.0,47.0,4.99,994,56572095
1998,Toronto Blue Jays,TOR,TOR,88,74,1482,221,564.0,1132.0,184.0,81.0,4.28,1154,51376000
1999,Anaheim Angels,ANA,ANA,70,92,1404,158,511.0,1022.0,71.0,45.0,4.79,877,55388166
1999,Arizona Diamondbacks,ARI,ARI,100,62,1566,216,588.0,1045.0,137.0,39.0,3.77,1198,68703999
1999,Atlanta Braves,ATL,ATL,103,59,1481,197,608.0,962.0,148.0,66.0,3.63,1197,73140000
1999,Baltimore Orioles,BAL,BAL,78,84,1572,203,615.0,890.0,107.0,46.0,4.77,982,80605863
1999,Boston Red Sox,BOS,BOS,94,68,1551,176,597.0,928.0,67.0,39.0,4.0,1131,63497500
1999,Chicago White Sox,CHA,CHW,75,86,1563,162,499.0,810.0,110.0,50.0,4.92,968,25620000
1999,Chicago Cubs,CHN,CHC,67,95,1411,189,571.0,1170.0,60.0,44.0,5.27,980,62343000
1999,Cincinnati Reds,CIN,CIN,96,67,1536,209,569.0,1125.0,164.0,54.0,3.98,1081,33962761
1999,Cleveland Indians,CLE,CLE,97,65,1629,209,743.0,1099.0,147.0,50.0,4.89,1120,72978462
1999,Colorado Rockies,COL,COL,72,90,1644,223,508.0,863.0,70.0,43.0,6.01,1032,61935837
1999,Detroit Tigers,DET,DET,69,92,1433,212,458.0,1049.0,108.0,70.0,5.17,976,36489666
1999,Florida Marlins,FLO,FLA,64,98,1465,128,479.0,1145.0,92.0,46.0,4.9,943,21085000
1999,Houston Astros,HOU,HOU,97,65,1463,168,728.0,1138.0,166.0,75.0,3.83,1204,54914000
1999,Kansas City Royals,KCA,KCR,64,97,1584,151,535.0,932.0,127.0,39.0,5.35,831,26225000
1999,Los Angeles Dodgers,LAN,LAD,77,85,1480,187,594.0,1030.0,167.0,68.0,4.45,1077,80862453
1999,Milwaukee Brewers,MIL,MIL,74,87,1524,165,658.0,1065.0,81.0,33.0,5.07,987,43377395
1999,Minnesota Twins,MIN,MIN,63,97,1450,105,500.0,978.0,118.0,60.0,5.0,927,21257500
1999,Montreal Expos,MON,WSN,68,94,1473,163,438.0,939.0,70.0,51.0,4.69,1043,17903000
1999,New York Yankees,NYA,NYY,98,64,1568,193,718.0,978.0,104.0,57.0,4.13,1111,86734359
1999,New York Mets,NYN,NYM,97,66,1553,181,717.0,994.0,150.0,61.0,4.27,1172,65092092
1999,Oakland Athletics,OAK,OAK,87,75,1430,235,770.0,1129.0,70.0,37.0,4.69,967,24431833
1999,Philadelphia Phillies,PHI,PHI,77,85,1539,161,631.0,1081.0,125.0,35.0,4.92,1030,31692500
1999,Pittsburgh Pirates,PIT,PIT,78,83,1417,171,573.0,1197.0,112.0,44.0,4.33,1083,24697666
1999,San Diego Padres,SDN,SDP,74,88,1360,153,631.0,1169.0,174.0,67.0,4.47,1078,49768179
1999,Seattle Mariners,SEA,SEA,79,83,1499,244,610.0,1095.0,130.0,45.0,5.24,980,54125003
1999,San Francisco Giants,SFN,SFG,86,76,1507,188,696.0,1028.0,109.0,56.0,4.71,1076,46595057
1999,St. Louis Cardinals,SLN,STL,75,86,1461,194,613.0,1202.0,134.0,48.0,4.74,1025,49778195
1999,Tampa Bay Devil Rays,TBA,TBD,69,93,1531,145,544.0,1042.0,73.0,49.0,5.06,1055,38870000
1999,Texas Rangers,TEX,TEX,95,67,1653,230,611.0,937.0,111.0,54.0,5.07,979,76709931
1999,Toronto Blue Jays,TOR,TOR,84,78,1580,212,578.0,1077.0,119.0,48.0,4.92,1009,45444333
2000,Anaheim Angels,ANA,ANA,82,80,1574,236,608.0,1024.0,93.0,52.0,5.0,846,51464167
2000,Arizona Diamondbacks,ARI,ARI,85,77,1466,179,535.0,975.0,97.0,44.0,4.35,1220,81027833
2000,Atlanta Braves,ATL,ATL,95,67,1490,179,595.0,1010.0,148.0,56.0,4.05,1093,84537836
2000,Baltimore Orioles,BAL,BAL,74,88,1508,184,558.0,900.0,126.0,65.0,5.37,1017,81447435
2000,Boston Red Sox,BOS,BOS,85,77,1503,167,611.0,1019.0,43.0,30.0,4.23,1121,77940333
2000,Chicago White Sox,CHA,CHW,95,67,1615,216,591.0,960.0,119.0,42.0,4.66,1037,31133500
2000,Chicago Cubs,CHN,CHC,65,97,1426,183,632.0,1120.0,93.0,37.0,5.25,1143,60539333
2000,Cincinnati Reds,CIN,CIN,85,77,1545,200,559.0,995.0,100.0,38.0,4.33,1015,46867200
2000,Cleveland Indians,CLE,CLE,90,72,1639,221,685.0,1057.0,113.0,34.0,4.84,1213,75880771
2000,Colorado Rockies,COL,COL,82,80,1664,161,601.0,907.0,131.0,61.0,5.26,1001,61111190
2000,Detroit Tigers,DET,DET,79,83,1553,177,562.0,982.0,83.0,38.0,4.71,978,58265167
2000,Florida Marlins,FLO,FLA,79,82,1441,160,540.0,1184.0,168.0,55.0,4.59,1051,19872000
2000,Houston Astros,HOU,HOU,72,90,1547,249,673.0,1129.0,114.0,52.0,5.42,1064,51289111
2000,Kansas City Royals,KCA,KCR,77,85,1644,150,511.0,840.0,121.0,35.0,5.48,927,23433000
2000,Los Angeles Dodgers,LAN,LAD,86,76,1408,211,668.0,1083.0,95.0,42.0,4.1,1154,87924286
2000,Milwaukee Brewers,MIL,MIL,73,89,1366,177,620.0,1245.0,72.0,44.0,4.63,967,36505333
2000,Minnesota Twins,MIN,MIN,69,93,1516,116,556.0,1021.0,90.0,45.0,5.14,1042,16519500
2000,Montreal Expos,MON,WSN,67,95,1475,178,476.0,1048.0,58.0,48.0,5.13,1011,32994333
2000,New York Yankees,NYA,NYY,87,74,1541,205,631.0,1007.0,99.0,48.0,4.76,1040,92338260
2000,New York Mets,NYN,NYM,94,68,1445,198,675.0,1037.0,66.0,46.0,4.16,1164,79509776
2000,Oakland Athletics,OAK,OAK,91,70,1501,239,750.0,1159.0,40.0,15.0,4.58,963,31971333
2000,Philadelphia Phillies,PHI,PHI,65,97,1386,144,611.0,1117.0,102.0,30.0,4.77,1123,47308000
2000,Pittsburgh Pirates,PIT,PIT,69,93,1506,168,564.0,1032.0,86.0,40.0,4.94,1070,28928334
2000,San Diego Padres,SDN,SDP,76,86,1413,157,602.0,1177.0,131.0,53.0,4.52,1071,54821000
2000,Seattle Mariners,SEA,SEA,91,71,1481,198,775.0,1073.0,122.0,56.0,4.49,998,58915000
2000,San Francisco Giants,SFN,SFG,97,65,1535,226,709.0,1032.0,79.0,39.0,4.21,1076,53737826
2000,St. Louis Cardinals,SLN,STL,95,67,1481,235,675.0,1253.0,87.0,51.0,4.38,1100,61453863
2000,Tampa Bay Devil Rays,TBA,TBD,69,92,1414,162,558.0,1022.0,90.0,46.0,4.86,955,62765129
2000,Texas Rangers,TEX,TEX,71,91,1601,173,580.0,922.0,69.0,47.0,5.52,918,70795921
2000,Toronto Blue Jays,TOR,TOR,83,79,1562,244,526.0,1026.0,89.0,34.0,5.14,978,44838332
2001,Anaheim Angels,ANA,ANA,75,87,1447,158,494.0,1001.0,116.0,52.0,4.2,947,47535167
2001,Arizona Diamondbacks,ARI,ARI,92,70,1494,208,587.0,1052.0,71.0,38.0,3.87,1297,85082999
2001,Atlanta Braves,ATL,ATL,88,74,1432,174,493.0,1039.0,85.0,46.0,3.59,1133,91936166
2001,Baltimore Orioles,BAL,BAL,63,98,1359,136,514.0,989.0,133.0,53.0,4.67,938,67599540
2001,Boston Red Sox,BOS,BOS,82,79,1493,198,520.0,1131.0,46.0,35.0,4.15,1259,110035833
2001,Chicago White Sox,CHA,CHW,83,79,1463,214,520.0,998.0,123.0,59.0,4.55,921,65653667
2001,Chicago Cubs,CHN,CHC,88,74,1409,194,577.0,1077.0,67.0,36.0,4.03,1344,64715833
2001,Cincinnati Reds,CIN,CIN,66,96,1464,176,468.0,1172.0,103.0,54.0,4.77,943,48986000
2001,Cleveland Indians,CLE,CLE,91,71,1559,212,577.0,1076.0,79.0,41.0,4.64,1218,93152001
2001,Colorado Rockies,COL,COL,73,89,1663,213,511.0,1027.0,132.0,54.0,5.29,1058,71541334
2001,Detroit Tigers,DET,DET,66,96,1439,139,466.0,972.0,133.0,61.0,5.01,859,53416167
2001,Florida Marlins,FLO,FLA,76,86,1461,166,470.0,1145.0,89.0,40.0,4.32,1119,35762500
2001,Houston Astros,HOU,HOU,93,69,1500,208,581.0,1119.0,64.0,49.0,4.37,1228,60612667
2001,Kansas City Royals,KCA,KCR,65,97,1503,152,406.0,898.0,100.0,42.0,4.87,911,35422500
2001,Los Angeles Dodgers,LAN,LAD,86,76,1399,206,519.0,1062.0,89.0,42.0,4.25,1212,109105953
2001,Milwaukee Brewers,MIL,MIL,68,94,1378,209,488.0,1399.0,66.0,36.0,4.64,1057,43886833
2001,Minnesota Twins,MIN,MIN,85,77,1514,164,495.0,1083.0,146.0,67.0,4.51,965,24130000
2001,Montreal Expos,MON,WSN,68,94,1361,131,478.0,1071.0,101.0,51.0,4.68,1103,35159500
2001,New York Yankees,NYA,NYY,95,65,1488,203,519.0,1035.0,161.0,53.0,4.02,1266,112287143
2001,New York Mets,NYN,NYM,82,80,1361,147,545.0,1062.0,66.0,48.0,4.07,1191,93174428
2001,Oakland Athletics,OAK,OAK,102,60,1469,199,640.0,1021.0,68.0,29.0,3.59,1117,33810750
2001,Philadelphia Phillies,PHI,PHI,86,76,1431,164,551.0,1125.0,153.0,47.0,4.15,1086,41663833
2001,Pittsburgh Pirates,PIT,PIT,62,100,1333,161,467.0,1106.0,93.0,73.0,5.05,908,57760833
2001,San Diego Padres,SDN,SDP,79,83,1379,161,678.0,1273.0,129.0,44.0,4.52,1088,39182833
2001,Seattle Mariners,SEA,SEA,116,46,1637,169,614.0,989.0,174.0,42.0,3.54,1051,74720834
2001,San Francisco Giants,SFN,SFG,90,72,1493,235,625.0,1090.0,57.0,42.0,4.18,1080,63280167
2001,St. Louis Cardinals,SLN,STL,93,69,1469,199,529.0,1089.0,91.0,35.0,3.93,1083,78538333
2001,Tampa Bay Devil Rays,TBA,TBD,62,100,1426,121,456.0,1116.0,115.0,52.0,4.94,1030,56980000
2001,Texas Rangers,TEX,TEX,73,89,1566,246,548.0,1093.0,97.0,32.0,5.71,951,88633500
2001,Toronto Blue Jays,TOR,TOR,80,82,1489,195,470.0,1094.0,156.0,55.0,4.28,1041,76895999
2002,Anaheim Angels,ANA,ANA,99,63,1603,152,462.0,805.0,117.0,51.0,3.69,999,61721667
2002,Arizona Diamondbacks,ARI,ARI,98,64,1471,165,643.0,1016.0,92.0,46.0,3.92,1303,102819999
2002,Atlanta Braves,ATL,ATL,101,59,1428,164,558.0,1028.0,76.0,39.0,3.13,1058,92870367
2002,Baltimore Orioles,BAL,BAL,67,95,1353,165,452.0,993.0,110.0,48.0,4.46,967,60493487
2002,Boston Red Sox,BOS,BOS,93,69,1560,177,545.0,944.0,80.0,28.0,3.75,1157,108366060
2002,Chicago White Sox,CHA,CHW,81,81,1475,217,555.0,952.0,75.0,31.0,4.53,945,57052833
2002,Chicago Cubs,CHN,CHC,67,95,1351,200,585.0,1269.0,63.0,21.0,4.29,1333,75690833
2002,Cincinnati Reds,CIN,CIN,78,84,1386,169,583.0,1188.0,116.0,52.0,4.27,980,45050390
2002,Cleveland Indians,CLE,CLE,74,88,1349,192,542.0,1000.0,52.0,37.0,4.91,1058,78909449
2002,Colorado Rockies,COL,COL,73,89,1508,152,497.0,1043.0,103.0,53.0,5.2,920,56851043
2002,Detroit Tigers,DET,DET,55,106,1340,124,363.0,1035.0,65.0,44.0,4.92,794,55048000
2002,Florida Marlins,FLO,FLA,79,83,1433,146,595.0,1130.0,177.0,73.0,4.36,1104,41979917
2002,Houston Astros,HOU,HOU,84,78,1441,167,589.0,1120.0,71.0,27.0,4.0,1219,63448417
2002,Kansas City Royals,KCA,KCR,62,100,1415,140,524.0,921.0,140.0,65.0,5.21,909,47257000
2002,Los Angeles Dodgers,LAN,LAD,92,70,1464,155,428.0,940.0,96.0,37.0,3.69,1132,94850953
2002,Milwaukee Brewers,MIL,MIL,56,106,1369,139,500.0,1125.0,94.0,50.0,4.73,1026,50287833
2002,Minnesota Twins,MIN,MIN,94,67,1518,167,472.0,1089.0,79.0,62.0,4.12,1026,40425000
2002,Montreal Expos,MON,WSN,83,79,1432,162,575.0,1104.0,118.0,64.0,3.97,1088,38670500
2002,New York Yankees,NYA,NYY,103,58,1540,223,640.0,1171.0,100.0,38.0,3.87,1135,125928583
2002,New York Mets,NYN,NYM,75,86,1409,160,486.0,1044.0,87.0,42.0,3.89,1107,94633593
2002,Oakland Athletics,OAK,OAK,103,59,1450,205,609.0,1008.0,46.0,20.0,3.68,1021,40004167
2002,Philadelphia Phillies,PHI,PHI,80,81,1428,165,640.0,1095.0,104.0,43.0,4.17,1075,57954999
2002,Pittsburgh Pirates,PIT,PIT,72,89,1300,142,537.0,1109.0,86.0,49.0,4.23,920,42323599
2002,San Diego Padres,SDN,SDP,66,96,1393,136,547.0,1062.0,71.0,44.0,4.62,1108,41425000
2002,Seattle Mariners,SEA,SEA,93,69,1531,152,629.0,1003.0,137.0,58.0,4.07,1063,80282668
2002,San Francisco Giants,SFN,SFG,95,66,1465,198,616.0,961.0,74.0,21.0,3.54,992,78299835
2002,St. Louis Cardinals,SLN,STL,97,65,1475,175,542.0,927.0,86.0,42.0,3.7,1009,74660875
2002,Tampa Bay Devil Rays,TBA,TBD,55,106,1418,133,456.0,1115.0,102.0,45.0,5.29,925,34380000
